num diffs,metric,mutation rate,coverage,k-length,score,hash
63983,BF,3e-05,20,10,0.9565232232232548,7
32341,BC,3e-05,20,20,0.2685033927805047,0
32341,BF,3e-05,20,20,0.9490862852779182,5
32341,BF,3e-05,20,20,0.9547698172612172,6
32341,BF,3e-05,20,20,0.9593207882029617,7
31897,BC,3e-05,20,30,0.4299998840421866,0
31897,BF,3e-05,20,30,0.8797449703633063,5
31897,BF,3e-05,20,30,0.8931417249618723,6
31897,BF,3e-05,20,30,0.9038232570026171,7
44691,BC,3e-05,20,40,0.6437474114792072,0
44691,BF,3e-05,20,40,0.767326771499146,5
44691,BF,3e-05,20,40,0.7926054984960818,6
44691,BF,3e-05,20,40,0.8127924016934324,7
15559,BC,3e-05,30,10,0.06784210282334868,0
15559,BF,3e-05,30,10,0.9903724294080848,5
15559,BF,3e-05,30,10,0.9910175825574888,6
15559,BF,3e-05,30,10,0.9915861067033321,7
934,BC,3e-05,30,20,0.09348311348771421,0
934,BF,3e-05,30,20,0.9869914313052182,5
934,BF,3e-05,30,20,0.9883939909393137,6
934,BF,3e-05,30,20,0.9895256369160014,7
24426,BC,3e-05,30,30,0.3387331545747463,0
24426,BF,3e-05,30,30,0.9081443278472254,5
24426,BF,3e-05,30,30,0.9183344259833532,6
24426,BF,3e-05,30,30,0.926534868853068,7
22819,BC,3e-05,30,40,0.462882741152553,0
22819,BF,3e-05,30,40,0.8382357338587058,5
22819,BF,3e-05,30,40,0.8557013913474806,6
22819,BF,3e-05,30,40,0.8698877556649215,7
30452,BC,3e-05,40,10,0.10388793643379757,0
30452,BF,3e-05,40,10,0.9790171828105177,5
30452,BF,3e-05,40,10,0.9804847101323351,6
30452,BF,3e-05,40,10,0.9817562720110918,7
66617,BC,3e-05,40,20,0.5026759538028387,0
66617,BF,3e-05,40,20,0.8368423722533177,5
66617,BF,3e-05,40,20,0.8550367391604308,6
66617,BF,3e-05,40,20,0.8696343508740355,7
7915,BC,3e-05,40,30,0.1773157954144433,0
7915,BF,3e-05,40,30,0.9517337272960895,5
7915,BF,3e-05,40,30,0.9569932635014049,6
7915,BF,3e-05,40,30,0.9611962450347215,7
601,BC,3e-05,40,40,0.35094222826050614,0
601,BF,3e-05,40,40,0.8966153371112995,5
601,BF,3e-05,40,40,0.9079495758022366,6
601,BF,3e-05,40,40,0.9170670866393654,7
